date_time,ldtea_5,ldtea_6,ldtea_7,ldtea_8,uac_1,uac_2,ldtea_total,ldtea_avg,uac_total,uac_avg
2023-06-11 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 06:00:00-03:00,0.54,0.53,0.27,0.06,0.22,0.16,1.4,0.35,0.38,0.19
2023-06-11 07:00:00-03:00,6.51,6.48,3.11,0.55,6.09,5.71,16.65,4.16,11.8,5.9
2023-06-11 08:00:00-03:00,12.66,12.64,8.21,4.65,14.5,14.47,38.16,9.54,28.97,14.48
2023-06-11 09:00:00-03:00,16.86,16.83,13.79,10.47,21.34,21.7,57.95,14.49,43.04,21.52
2023-06-11 10:00:00-03:00,19.07,19.06,17.43,14.71,25.95,26.69,70.27,17.57,52.64,26.32
2023-06-11 11:00:00-03:00,19.46,19.65,19.55,17.64,28.53,29.55,76.3,19.08,58.08,29.04
2023-06-11 12:00:00-03:00,14.41,14.4,15.29,14.68,23.69,25.61,58.78,14.7,49.3,24.65
2023-06-11 13:00:00-03:00,14.82,14.73,16.67,16.64,25.17,26.7,62.86,15.72,51.87,25.94
2023-06-11 14:00:00-03:00,8.57,8.48,10.75,11.47,16.55,17.68,39.27,9.82,34.23,17.12
2023-06-11 15:00:00-03:00,5.21,5.09,7.52,8.69,11.61,12.39,26.51,6.63,24.0,12.0
2023-06-11 16:00:00-03:00,1.57,1.51,4.96,6.98,9.07,9.7,15.02,3.76,18.77,9.38
2023-06-11 17:00:00-03:00,0.26,0.25,0.87,1.23,1.05,1.34,2.61,0.65,2.39,1.2
2023-06-11 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 06:00:00-03:00,0.09,0.09,0.06,0.05,0.05,0.04,0.29,0.07,0.09,0.04
2023-06-12 07:00:00-03:00,2.74,2.71,1.99,1.35,2.84,2.82,8.79,2.2,5.66,2.83
2023-06-12 08:00:00-03:00,11.42,11.41,7.98,4.99,13.36,13.41,35.8,8.95,26.77,13.38
2023-06-12 09:00:00-03:00,15.54,15.61,13.53,10.89,19.56,20.03,55.57,13.89,39.59,19.8
2023-06-12 10:00:00-03:00,12.78,12.79,12.29,10.93,16.83,17.44,48.79,12.2,34.27,17.13
2023-06-12 11:00:00-03:00,18.7,18.74,18.48,16.67,27.27,28.31,72.59,18.15,55.58,27.79
2023-06-12 12:00:00-03:00,17.29,17.2,18.27,17.43,26.22,27.1,70.19,17.55,53.32,26.66
2023-06-12 13:00:00-03:00,8.19,8.16,9.14,9.08,13.16,13.92,34.57,8.64,27.08,13.54
2023-06-12 14:00:00-03:00,3.39,3.45,4.02,4.03,6.34,6.71,14.89,3.72,13.05,6.52
2023-06-12 15:00:00-03:00,3.73,3.65,5.77,6.79,8.99,9.46,19.94,4.98,18.45,9.23
2023-06-12 16:00:00-03:00,1.1,1.09,1.94,2.39,2.9,3.07,6.52,1.63,5.97,2.98
2023-06-12 17:00:00-03:00,0.21,0.21,0.29,0.36,0.3,0.35,1.07,0.27,0.65,0.32
2023-06-12 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 06:00:00-03:00,0.28,0.28,0.16,0.07,0.16,0.12,0.79,0.2,0.28,0.14
2023-06-13 07:00:00-03:00,2.16,2.14,1.81,1.42,2.19,2.03,7.53,1.88,4.22,2.11
2023-06-13 08:00:00-03:00,12.19,12.08,9.12,6.36,14.17,14.31,39.75,9.94,28.48,14.24
2023-06-13 09:00:00-03:00,13.86,13.79,11.77,9.41,17.72,18.04,48.83,12.21,35.76,17.88
2023-06-13 10:00:00-03:00,18.59,18.59,16.98,14.37,25.43,26.08,68.53,17.13,51.51,25.76
2023-06-13 11:00:00-03:00,19.06,19.04,18.79,17.0,26.87,27.67,73.89,18.47,54.54,27.27
2023-06-13 12:00:00-03:00,17.17,17.34,18.51,17.53,27.78,28.97,70.55,17.64,56.75,28.38
2023-06-13 13:00:00-03:00,12.49,12.68,14.5,14.31,22.24,23.45,53.98,13.5,45.69,22.84
2023-06-13 14:00:00-03:00,10.14,10.08,12.82,13.66,19.41,20.2,46.7,11.68,39.61,19.8
2023-06-13 15:00:00-03:00,7.07,6.9,11.07,13.02,17.44,18.22,38.06,9.52,35.66,17.83
2023-06-13 16:00:00-03:00,1.68,1.68,3.01,3.58,5.11,5.42,9.95,2.49,10.53,5.26
2023-06-13 17:00:00-03:00,0.17,0.16,0.13,0.13,0.13,0.13,0.59,0.15,0.26,0.13
2023-06-13 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 06:00:00-03:00,0.46,0.45,0.25,0.07,0.21,0.15,1.23,0.31,0.36,0.18
2023-06-14 07:00:00-03:00,6.22,6.2,3.01,0.6,5.85,5.47,16.03,4.01,11.32,5.66
2023-06-14 08:00:00-03:00,12.34,12.33,8.01,4.4,14.15,14.11,37.08,9.27,28.26,14.13
2023-06-14 09:00:00-03:00,16.61,16.61,13.6,10.29,21.07,21.42,57.11,14.28,42.49,21.24
2023-06-14 10:00:00-03:00,18.92,18.95,17.28,14.58,25.8,26.46,69.73,17.43,52.26,26.13
2023-06-14 11:00:00-03:00,19.23,19.26,19.02,17.16,28.09,29.09,74.67,18.67,57.18,28.59
2023-06-14 12:00:00-03:00,17.9,17.89,18.96,18.07,28.07,29.22,72.82,18.2,57.29,28.64
2023-06-14 13:00:00-03:00,15.74,15.68,17.98,17.99,26.49,27.73,67.39,16.85,54.22,27.11
2023-06-14 14:00:00-03:00,12.17,12.0,15.37,16.59,23.73,24.92,56.13,14.03,48.65,24.33
2023-06-14 15:00:00-03:00,5.69,5.53,9.1,10.92,14.57,15.16,31.24,7.81,29.73,14.86
2023-06-14 16:00:00-03:00,1.29,1.25,2.79,3.69,8.4,8.85,9.02,2.26,17.25,8.62
2023-06-14 17:00:00-03:00,0.24,0.24,0.36,0.41,0.5,0.53,1.25,0.31,1.03,0.52
2023-06-14 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 06:00:00-03:00,0.51,0.5,0.26,0.09,0.24,0.18,1.36,0.34,0.42,0.21
2023-06-15 07:00:00-03:00,5.27,5.26,2.58,0.54,5.0,4.72,13.65,3.41,9.72,4.86
2023-06-15 08:00:00-03:00,10.61,10.59,6.91,3.84,12.13,12.12,31.95,7.99,24.25,12.12
2023-06-15 09:00:00-03:00,15.94,15.95,13.17,10.08,20.22,20.61,55.14,13.78,40.83,20.42
2023-06-15 10:00:00-03:00,18.0,18.01,16.57,14.07,24.41,25.11,66.65,16.66,49.52,24.76
2023-06-15 11:00:00-03:00,17.5,17.53,17.39,15.73,25.34,26.28,68.15,17.04,51.62,25.81
2023-06-15 12:00:00-03:00,17.5,17.42,18.51,17.68,27.33,28.61,71.11,17.78,55.94,27.97
2023-06-15 13:00:00-03:00,12.33,12.07,13.63,13.94,18.16,19.05,51.97,12.99,37.21,18.6
2023-06-15 14:00:00-03:00,6.32,6.29,7.51,7.79,11.29,11.93,27.91,6.98,23.22,11.61
2023-06-15 15:00:00-03:00,2.59,2.57,2.85,2.82,3.44,3.63,10.83,2.71,7.07,3.54
2023-06-15 16:00:00-03:00,0.68,0.68,0.76,0.76,0.94,0.95,2.88,0.72,1.89,0.94
2023-06-15 17:00:00-03:00,0.08,0.09,0.08,0.09,0.08,0.08,0.34,0.08,0.16,0.08
2023-06-15 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 06:00:00-03:00,0.06,0.05,0.03,0.04,0.03,0.03,0.18,0.05,0.06,0.03
2023-06-16 07:00:00-03:00,4.56,4.54,2.37,0.68,4.35,4.15,12.15,3.04,8.5,4.25
2023-06-16 08:00:00-03:00,11.25,11.18,7.43,4.3,12.92,12.92,34.16,8.54,25.84,12.92
2023-06-16 09:00:00-03:00,16.03,15.96,13.07,9.92,20.22,20.53,54.98,13.74,40.75,20.38
2023-06-16 10:00:00-03:00,18.29,18.22,16.59,13.97,24.68,25.34,67.07,16.77,50.02,25.01
2023-06-16 11:00:00-03:00,19.56,19.56,19.25,17.31,28.21,29.23,75.68,18.92,57.44,28.72
2023-06-16 12:00:00-03:00,16.25,16.25,17.18,16.25,24.48,25.59,65.93,16.48,50.07,25.04
2023-06-16 13:00:00-03:00,7.48,7.49,7.91,7.47,11.07,11.71,30.35,7.59,22.78,11.39
2023-06-16 14:00:00-03:00,2.48,2.47,2.44,2.21,2.88,2.98,9.6,2.4,5.86,2.93
2023-06-16 15:00:00-03:00,3.74,3.72,4.04,3.94,4.85,5.11,15.44,3.86,9.96,4.98
2023-06-16 16:00:00-03:00,2.24,2.22,2.89,3.17,3.8,4.03,10.52,2.63,7.83,3.92
2023-06-16 17:00:00-03:00,0.28,0.27,0.38,0.45,0.55,0.6,1.38,0.34,1.15,0.57
2023-06-16 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 06:00:00-03:00,0.02,0.01,0.01,0.01,0.01,0.0,0.05,0.01,0.01,0.0
2023-06-17 07:00:00-03:00,1.23,1.23,1.22,1.13,1.4,1.38,4.81,1.2,2.78,1.39
2023-06-17 08:00:00-03:00,4.57,4.55,4.2,3.64,5.46,5.66,16.96,4.24,11.12,5.56
2023-06-17 09:00:00-03:00,5.7,5.69,5.32,4.67,7.37,7.65,21.38,5.35,15.02,7.51
2023-06-17 10:00:00-03:00,9.83,9.71,9.48,8.6,13.12,13.74,37.62,9.4,26.86,13.43
2023-06-17 11:00:00-03:00,9.75,9.61,9.64,8.95,12.21,12.92,37.95,9.49,25.13,12.57
2023-06-17 12:00:00-03:00,8.57,8.44,8.66,8.28,11.02,11.41,33.95,8.49,22.43,11.22
2023-06-17 13:00:00-03:00,3.0,2.98,3.05,2.86,3.6,3.76,11.89,2.97,7.36,3.68
2023-06-17 14:00:00-03:00,3.26,3.23,3.3,3.1,3.96,4.15,12.89,3.22,8.11,4.06
2023-06-17 15:00:00-03:00,5.27,5.21,5.74,5.7,7.15,7.42,21.92,5.48,14.57,7.28
2023-06-17 16:00:00-03:00,2.23,2.18,3.38,3.94,4.95,5.26,11.73,2.93,10.21,5.11
2023-06-17 17:00:00-03:00,0.31,0.32,0.98,1.38,1.21,1.54,2.99,0.75,2.75,1.38
2023-06-17 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 06:00:00-03:00,0.46,0.44,0.23,0.07,0.18,0.15,1.2,0.3,0.33,0.16
2023-06-18 07:00:00-03:00,6.62,6.56,3.18,0.61,6.21,5.84,16.97,4.24,12.05,6.02
2023-06-18 08:00:00-03:00,12.86,12.78,8.34,4.74,14.9,15.0,38.72,9.68,29.9,14.95
2023-06-18 09:00:00-03:00,17.03,16.97,13.96,10.72,21.87,22.37,58.68,14.67,44.24,22.12
2023-06-18 10:00:00-03:00,19.6,19.36,17.58,14.93,26.74,27.55,71.47,17.87,54.29,27.14
2023-06-18 11:00:00-03:00,20.12,19.96,19.47,17.63,29.24,30.28,77.18,19.29,59.52,29.76
2023-06-18 12:00:00-03:00,18.97,18.79,19.77,18.88,29.59,30.87,76.41,19.1,60.46,30.23
2023-06-18 13:00:00-03:00,15.84,15.56,17.57,17.7,24.88,26.2,66.67,16.67,51.08,25.54
2023-06-18 14:00:00-03:00,11.36,11.16,13.78,14.65,21.76,22.54,50.95,12.74,44.3,22.15
2023-06-18 15:00:00-03:00,5.11,5.03,6.75,7.38,10.28,10.65,24.27,6.07,20.93,10.46
2023-06-18 16:00:00-03:00,1.43,1.41,3.95,5.3,7.54,7.99,12.09,3.02,15.53,7.76
2023-06-18 17:00:00-03:00,0.36,0.35,1.03,1.4,1.29,1.59,3.14,0.78,2.88,1.44
2023-06-18 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 06:00:00-03:00,0.46,0.46,0.24,0.06,0.17,0.14,1.22,0.31,0.31,0.16
2023-06-19 07:00:00-03:00,6.61,6.54,3.15,0.58,6.2,5.81,16.88,4.22,12.01,6.0
2023-06-19 08:00:00-03:00,13.08,12.97,8.33,4.65,15.0,15.04,39.03,9.76,30.04,15.02
2023-06-19 09:00:00-03:00,17.52,17.41,14.19,10.7,22.18,22.61,59.82,14.95,44.79,22.4
2023-06-19 10:00:00-03:00,19.97,19.89,18.01,15.13,27.12,27.89,73.0,18.25,55.01,27.51
2023-06-19 11:00:00-03:00,20.61,20.54,20.04,17.98,29.85,30.87,79.17,19.79,60.72,30.36
2023-06-19 12:00:00-03:00,18.76,18.7,19.6,18.52,29.0,30.22,75.58,18.9,59.22,29.61
2023-06-19 13:00:00-03:00,17.61,17.48,19.58,19.4,28.73,29.9,74.07,18.52,58.63,29.32
2023-06-19 14:00:00-03:00,12.88,12.7,15.82,16.77,23.3,24.65,58.17,14.54,47.95,23.98
2023-06-19 15:00:00-03:00,6.42,6.3,8.67,9.66,12.96,13.67,31.05,7.76,26.63,13.32
2023-06-19 16:00:00-03:00,1.82,1.78,3.98,5.14,7.26,7.72,12.72,3.18,14.98,7.49
2023-06-19 17:00:00-03:00,0.29,0.28,0.51,0.64,0.67,0.79,1.72,0.43,1.46,0.73
2023-06-19 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 06:00:00-03:00,0.47,0.46,0.24,0.06,0.18,0.14,1.23,0.31,0.32,0.16
2023-06-20 07:00:00-03:00,6.71,6.65,3.19,0.57,6.27,5.9,17.12,4.28,12.17,6.08
2023-06-20 08:00:00-03:00,13.27,13.19,8.45,4.62,15.21,15.26,39.53,9.88,30.47,15.24
2023-06-20 09:00:00-03:00,17.72,17.65,14.38,10.83,22.42,22.87,60.58,15.14,45.29,22.65
2023-06-20 10:00:00-03:00,20.13,20.06,18.18,15.28,27.4,28.15,73.65,18.41,55.55,27.78
2023-06-20 11:00:00-03:00,20.59,20.54,20.1,18.05,29.86,30.83,79.28,19.82,60.69,30.34
2023-06-20 12:00:00-03:00,19.18,19.13,20.09,18.99,29.94,31.14,77.39,19.35,61.08,30.54
2023-06-20 13:00:00-03:00,12.91,12.67,14.12,14.29,20.24,21.28,53.99,13.5,41.52,20.76
2023-06-20 14:00:00-03:00,10.5,10.41,12.96,13.69,19.74,21.08,47.56,11.89,40.82,20.41
2023-06-20 15:00:00-03:00,4.17,4.17,5.59,5.99,8.75,9.59,19.92,4.98,18.34,9.17
2023-06-20 16:00:00-03:00,2.39,2.31,5.67,7.61,9.31,9.97,17.98,4.5,19.28,9.64
2023-06-20 17:00:00-03:00,0.31,0.31,0.87,1.17,1.08,1.39,2.66,0.66,2.47,1.23
2023-06-20 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21 06:00:00-03:00,0.45,0.44,0.24,0.08,0.19,0.15,1.21,0.3,0.34,0.17
2023-06-21 07:00:00-03:00,6.67,6.6,3.21,0.63,6.24,5.89,17.11,4.28,12.13,6.06
