air_temp,dhi,dni,ghi,gti,wind_speed_10m,period_end,period
23,0,0,0,0,2.8,2024-08-17T22:45:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-17T23:00:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-17T23:15:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-17T23:30:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-17T23:45:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-18T00:00:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-18T00:15:00+00:00,PT15M
22,0,0,0,0,2.5,2024-08-18T00:30:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-18T00:45:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-18T01:00:00+00:00,PT15M
21,0,0,0,0,2.3,2024-08-18T01:15:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-18T01:30:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-18T01:45:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-18T02:00:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-18T02:15:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-18T02:30:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-18T02:45:00+00:00,PT15M
18,0,0,0,0,2.4,2024-08-18T03:00:00+00:00,PT15M
18,0,0,0,0,2.5,2024-08-18T03:15:00+00:00,PT15M
18,0,0,0,0,2.5,2024-08-18T03:30:00+00:00,PT15M
18,0,0,0,0,2.6,2024-08-18T03:45:00+00:00,PT15M
18,0,0,0,0,2.6,2024-08-18T04:00:00+00:00,PT15M
18,0,0,0,0,2.7,2024-08-18T04:15:00+00:00,PT15M
17,0,0,0,0,2.7,2024-08-18T04:30:00+00:00,PT15M
17,0,0,0,0,2.7,2024-08-18T04:45:00+00:00,PT15M
17,0,0,0,0,2.8,2024-08-18T05:00:00+00:00,PT15M
17,0,0,0,0,2.8,2024-08-18T05:15:00+00:00,PT15M
17,0,0,0,0,2.9,2024-08-18T05:30:00+00:00,PT15M
17,0,0,0,0,2.9,2024-08-18T05:45:00+00:00,PT15M
17,0,0,0,0,3,2024-08-18T06:00:00+00:00,PT15M
17,0,0,0,0,3,2024-08-18T06:15:00+00:00,PT15M
16,0,0,0,0,3,2024-08-18T06:30:00+00:00,PT15M
16,0,0,0,0,3,2024-08-18T06:45:00+00:00,PT15M
16,0,0,0,0,3,2024-08-18T07:00:00+00:00,PT15M
16,0,0,0,0,3,2024-08-18T07:15:00+00:00,PT15M
16,0,0,0,0,3,2024-08-18T07:30:00+00:00,PT15M
16,0,0,0,0,2.9,2024-08-18T07:45:00+00:00,PT15M
16,0,0,0,0,2.9,2024-08-18T08:00:00+00:00,PT15M
16,0,0,0,0,2.9,2024-08-18T08:15:00+00:00,PT15M
15,0,0,0,0,2.9,2024-08-18T08:30:00+00:00,PT15M
15,0,0,0,0,2.8,2024-08-18T08:45:00+00:00,PT15M
15,0,0,0,0,2.8,2024-08-18T09:00:00+00:00,PT15M
15,0,0,0,0,2.7,2024-08-18T09:15:00+00:00,PT15M
16,0,0,0,0,2.5,2024-08-18T09:30:00+00:00,PT15M
16,10,8,11,11,2.3,2024-08-18T09:45:00+00:00,PT15M
16,24,346,57,84,2.1,2024-08-18T10:00:00+00:00,PT15M
17,30,576,114,161,2.1,2024-08-18T10:15:00+00:00,PT15M
18,37,665,173,229,2.3,2024-08-18T10:30:00+00:00,PT15M
19,42,729,234,296,2.4,2024-08-18T10:45:00+00:00,PT15M
20,47,778,295,364,2.6,2024-08-18T11:00:00+00:00,PT15M
21,50,820,357,431,2.8,2024-08-18T11:15:00+00:00,PT15M
21,51,859,418,496,3.1,2024-08-18T11:30:00+00:00,PT15M
22,51,891,477,560,3.3,2024-08-18T11:45:00+00:00,PT15M
22,51,917,534,621,3.6,2024-08-18T12:00:00+00:00,PT15M
23,51,937,589,679,3.8,2024-08-18T12:15:00+00:00,PT15M
24,53,951,640,733,3.9,2024-08-18T12:30:00+00:00,PT15M
24,54,963,688,783,4.1,2024-08-18T12:45:00+00:00,PT15M
25,56,973,732,830,4.2,2024-08-18T13:00:00+00:00,PT15M
25,57,981,773,873,4.3,2024-08-18T13:15:00+00:00,PT15M
25,59,987,809,912,4.3,2024-08-18T13:30:00+00:00,PT15M
26,61,991,842,946,4.4,2024-08-18T13:45:00+00:00,PT15M
26,62,995,870,975,4.4,2024-08-18T14:00:00+00:00,PT15M
27,64,999,894,1000,4.4,2024-08-18T14:15:00+00:00,PT15M
27,64,1002,913,1021,4.3,2024-08-18T14:30:00+00:00,PT15M
28,64,1004,928,1036,4.3,2024-08-18T14:45:00+00:00,PT15M
29,65,1006,938,1046,4.2,2024-08-18T15:00:00+00:00,PT15M
29,65,1006,943,1052,4.2,2024-08-18T15:15:00+00:00,PT15M
29,65,1006,943,1052,4.1,2024-08-18T15:30:00+00:00,PT15M
29,65,1005,939,1047,4,2024-08-18T15:45:00+00:00,PT15M
30,64,1004,929,1038,4,2024-08-18T16:00:00+00:00,PT15M
30,64,1002,915,1023,3.9,2024-08-18T16:15:00+00:00,PT15M
30,64,998,897,1003,3.9,2024-08-18T16:30:00+00:00,PT15M
30,63,994,873,979,3.8,2024-08-18T16:45:00+00:00,PT15M
30,62,989,846,949,3.7,2024-08-18T17:00:00+00:00,PT15M
30,61,983,813,915,3.7,2024-08-18T17:15:00+00:00,PT15M
30,60,975,777,877,3.6,2024-08-18T17:30:00+00:00,PT15M
30,59,966,737,835,3.6,2024-08-18T17:45:00+00:00,PT15M
30,58,956,693,788,3.5,2024-08-18T18:00:00+00:00,PT15M
30,57,943,645,738,3.5,2024-08-18T18:15:00+00:00,PT15M
30,56,927,595,684,3.6,2024-08-18T18:30:00+00:00,PT15M
30,55,908,541,627,3.6,2024-08-18T18:45:00+00:00,PT15M
30,54,885,485,567,3.6,2024-08-18T19:00:00+00:00,PT15M
30,52,860,427,505,3.6,2024-08-18T19:15:00+00:00,PT15M
30,49,829,367,441,3.6,2024-08-18T19:30:00+00:00,PT15M
30,46,791,306,374,3.6,2024-08-18T19:45:00+00:00,PT15M
30,42,743,244,307,3.5,2024-08-18T20:00:00+00:00,PT15M
29,37,680,183,239,3.4,2024-08-18T20:15:00+00:00,PT15M
29,31,593,123,172,3.1,2024-08-18T20:30:00+00:00,PT15M
28,22,448,67,103,2.8,2024-08-18T20:45:00+00:00,PT15M
27,10,121,20,27,2.6,2024-08-18T21:00:00+00:00,PT15M
27,0,0,0,0,2.5,2024-08-18T21:15:00+00:00,PT15M
26,0,0,0,0,2.6,2024-08-18T21:30:00+00:00,PT15M
25,0,0,0,0,2.7,2024-08-18T21:45:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-18T22:00:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-18T22:15:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-18T22:30:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-18T22:45:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-18T23:00:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-18T23:15:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-18T23:30:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-18T23:45:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-19T00:00:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-19T00:15:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-19T00:30:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-19T00:45:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-19T01:00:00+00:00,PT15M
21,0,0,0,0,2.3,2024-08-19T01:15:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-19T01:30:00+00:00,PT15M
20,0,0,0,0,2.2,2024-08-19T01:45:00+00:00,PT15M
20,0,0,0,0,2.2,2024-08-19T02:00:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-19T02:15:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-19T02:30:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-19T02:45:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-19T03:00:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-19T03:15:00+00:00,PT15M
17,0,0,0,0,2.3,2024-08-19T03:30:00+00:00,PT15M
17,0,0,0,0,2.5,2024-08-19T03:45:00+00:00,PT15M
17,0,0,0,0,2.6,2024-08-19T04:00:00+00:00,PT15M
17,0,0,0,0,2.7,2024-08-19T04:15:00+00:00,PT15M
16,0,0,0,0,2.7,2024-08-19T04:30:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T04:45:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T05:00:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T05:15:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T05:30:00+00:00,PT15M
16,0,0,0,0,2.7,2024-08-19T05:45:00+00:00,PT15M
16,0,0,0,0,2.7,2024-08-19T06:00:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T06:15:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T06:30:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T06:45:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T07:00:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T07:15:00+00:00,PT15M
16,0,0,0,0,2.7,2024-08-19T07:30:00+00:00,PT15M
16,0,0,0,0,2.7,2024-08-19T07:45:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T08:00:00+00:00,PT15M
16,0,0,0,0,2.8,2024-08-19T08:15:00+00:00,PT15M
15,0,0,0,0,2.9,2024-08-19T08:30:00+00:00,PT15M
15,0,0,0,0,2.9,2024-08-19T08:45:00+00:00,PT15M
15,0,0,0,0,2.9,2024-08-19T09:00:00+00:00,PT15M
15,0,0,0,0,2.8,2024-08-19T09:15:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-19T09:30:00+00:00,PT15M
16,11,0,11,11,2.4,2024-08-19T09:45:00+00:00,PT15M
17,26,345,59,86,2.2,2024-08-19T10:00:00+00:00,PT15M
17,32,578,117,164,2.1,2024-08-19T10:15:00+00:00,PT15M
18,38,671,178,233,2.4,2024-08-19T10:30:00+00:00,PT15M
19,44,739,240,302,2.6,2024-08-19T10:45:00+00:00,PT15M
20,48,790,302,370,2.8,2024-08-19T11:00:00+00:00,PT15M
21,51,832,365,438,3,2024-08-19T11:15:00+00:00,PT15M
22,53,869,426,504,3.3,2024-08-19T11:30:00+00:00,PT15M
22,54,899,486,568,3.6,2024-08-19T11:45:00+00:00,PT15M
23,54,924,544,630,3.9,2024-08-19T12:00:00+00:00,PT15M
23,55,943,599,688,4.1,2024-08-19T12:15:00+00:00,PT15M
24,57,957,650,743,4.2,2024-08-19T12:30:00+00:00,PT15M
24,58,969,699,794,4.3,2024-08-19T12:45:00+00:00,PT15M
24,60,980,744,841,4.5,2024-08-19T13:00:00+00:00,PT15M
25,61,988,785,884,4.5,2024-08-19T13:15:00+00:00,PT15M
25,63,993,821,923,4.6,2024-08-19T13:30:00+00:00,PT15M
25,65,998,854,958,4.6,2024-08-19T13:45:00+00:00,PT15M
26,67,1002,883,988,4.6,2024-08-19T14:00:00+00:00,PT15M
26,68,1005,907,1013,4.6,2024-08-19T14:15:00+00:00,PT15M
27,68,1009,926,1033,4.6,2024-08-19T14:30:00+00:00,PT15M
28,69,1011,941,1049,4.6,2024-08-19T14:45:00+00:00,PT15M
29,69,1013,951,1059,4.6,2024-08-19T15:00:00+00:00,PT15M
29,69,1012,956,1064,4.5,2024-08-19T15:15:00+00:00,PT15M
29,70,1011,955,1064,4.4,2024-08-19T15:30:00+00:00,PT15M
30,71,1008,950,1058,4.3,2024-08-19T15:45:00+00:00,PT15M
30,72,1005,940,1048,4.1,2024-08-19T16:00:00+00:00,PT15M
30,72,1001,926,1032,4,2024-08-19T16:15:00+00:00,PT15M
30,71,998,906,1012,3.9,2024-08-19T16:30:00+00:00,PT15M
30,71,993,882,987,3.7,2024-08-19T16:45:00+00:00,PT15M
30,70,987,854,957,3.6,2024-08-19T17:00:00+00:00,PT15M
30,70,979,821,922,3.5,2024-08-19T17:15:00+00:00,PT15M
30,69,970,784,883,3.4,2024-08-19T17:30:00+00:00,PT15M
30,69,958,743,839,3.3,2024-08-19T17:45:00+00:00,PT15M
30,68,945,698,792,3.2,2024-08-19T18:00:00+00:00,PT15M
30,67,930,650,740,3.1,2024-08-19T18:15:00+00:00,PT15M
30,66,913,598,686,3.1,2024-08-19T18:30:00+00:00,PT15M
30,65,892,544,628,3.1,2024-08-19T18:45:00+00:00,PT15M
30,63,868,487,567,3,2024-08-19T19:00:00+00:00,PT15M
30,61,840,428,504,3,2024-08-19T19:15:00+00:00,PT15M
30,57,807,368,439,2.9,2024-08-19T19:30:00+00:00,PT15M
30,53,767,306,372,2.9,2024-08-19T19:45:00+00:00,PT15M
30,49,715,244,305,2.8,2024-08-19T20:00:00+00:00,PT15M
29,43,649,182,236,2.7,2024-08-19T20:15:00+00:00,PT15M
28,35,560,123,168,2.5,2024-08-19T20:30:00+00:00,PT15M
28,25,416,67,100,2.3,2024-08-19T20:45:00+00:00,PT15M
27,11,109,21,26,2.2,2024-08-19T21:00:00+00:00,PT15M
26,0,0,0,0,2.1,2024-08-19T21:15:00+00:00,PT15M
26,0,0,0,0,2.3,2024-08-19T21:30:00+00:00,PT15M
25,0,0,0,0,2.4,2024-08-19T21:45:00+00:00,PT15M
24,0,0,0,0,2.6,2024-08-19T22:00:00+00:00,PT15M
24,0,0,0,0,2.7,2024-08-19T22:15:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-19T22:30:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-19T22:45:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-19T23:00:00+00:00,PT15M
23,0,0,0,0,2.7,2024-08-19T23:15:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-19T23:30:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-19T23:45:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-20T00:00:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-20T00:15:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-20T00:30:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-20T00:45:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-20T01:00:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-20T01:15:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-20T01:30:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-20T01:45:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-20T02:00:00+00:00,PT15M
20,0,0,0,0,2.5,2024-08-20T02:15:00+00:00,PT15M
20,0,0,0,0,2.5,2024-08-20T02:30:00+00:00,PT15M
19,0,0,0,0,2.5,2024-08-20T02:45:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-20T03:00:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-20T03:15:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-20T03:30:00+00:00,PT15M
18,0,0,0,0,2.3,2024-08-20T03:45:00+00:00,PT15M
18,0,0,0,0,2.3,2024-08-20T04:00:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-20T04:15:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-20T04:30:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-20T04:45:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-20T05:00:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-20T05:15:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-20T05:30:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-20T05:45:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-20T06:00:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-20T06:15:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-20T06:30:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T06:45:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T07:00:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T07:15:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T07:30:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T07:45:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T08:00:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-20T08:15:00+00:00,PT15M
15,0,0,0,0,2.2,2024-08-20T08:30:00+00:00,PT15M
15,0,0,0,0,2.2,2024-08-20T08:45:00+00:00,PT15M
15,0,0,0,0,2.3,2024-08-20T09:00:00+00:00,PT15M
15,0,0,0,0,2.3,2024-08-20T09:15:00+00:00,PT15M
15,0,0,0,0,2.3,2024-08-20T09:30:00+00:00,PT15M
16,12,19,14,15,2.3,2024-08-20T09:45:00+00:00,PT15M
17,25,376,62,91,2.2,2024-08-20T10:00:00+00:00,PT15M
17,30,593,120,167,2.3,2024-08-20T10:15:00+00:00,PT15M
18,37,683,180,235,2.4,2024-08-20T10:30:00+00:00,PT15M
19,42,749,243,304,2.4,2024-08-20T10:45:00+00:00,PT15M
20,46,799,305,372,2.5,2024-08-20T11:00:00+00:00,PT15M
21,48,841,368,440,2.7,2024-08-20T11:15:00+00:00,PT15M
22,49,879,429,506,3,2024-08-20T11:30:00+00:00,PT15M
22,49,910,489,570,3.2,2024-08-20T11:45:00+00:00,PT15M
23,48,936,547,632,3.5,2024-08-20T12:00:00+00:00,PT15M
23,49,954,602,690,3.7,2024-08-20T12:15:00+00:00,PT15M
24,51,966,653,744,3.8,2024-08-20T12:30:00+00:00,PT15M
24,54,976,701,795,3.9,2024-08-20T12:45:00+00:00,PT15M
25,56,985,746,842,4.1,2024-08-20T13:00:00+00:00,PT15M
25,57,992,787,885,4.1,2024-08-20T13:15:00+00:00,PT15M
26,58,999,824,924,3.9,2024-08-20T13:30:00+00:00,PT15M
26,59,1005,857,959,3.8,2024-08-20T13:45:00+00:00,PT15M
26,60,1010,885,989,3.7,2024-08-20T14:00:00+00:00,PT15M
27,60,1014,909,1014,3.6,2024-08-20T14:15:00+00:00,PT15M
27,61,1017,929,1035,3.5,2024-08-20T14:30:00+00:00,PT15M
28,61,1020,943,1050,3.4,2024-08-20T14:45:00+00:00,PT15M
29,61,1021,953,1060,3.3,2024-08-20T15:00:00+00:00,PT15M
29,62,1021,958,1066,3.2,2024-08-20T15:15:00+00:00,PT15M
29,63,1020,958,1065,3.1,2024-08-20T15:30:00+00:00,PT15M
30,64,1017,953,1060,3.1,2024-08-20T15:45:00+00:00,PT15M
30,64,1014,943,1050,3.1,2024-08-20T16:00:00+00:00,PT15M
30,64,1011,929,1034,3,2024-08-20T16:15:00+00:00,PT15M
30,64,1008,910,1014,3.1,2024-08-20T16:30:00+00:00,PT15M
30,63,1004,886,989,3.1,2024-08-20T16:45:00+00:00,PT15M
30,63,999,858,960,3.1,2024-08-20T17:00:00+00:00,PT15M
30,62,993,826,925,3.1,2024-08-20T17:15:00+00:00,PT15M
30,61,985,789,887,3.2,2024-08-20T17:30:00+00:00,PT15M
30,60,976,748,844,3.2,2024-08-20T17:45:00+00:00,PT15M
30,58,966,704,797,3.2,2024-08-20T18:00:00+00:00,PT15M
30,57,954,656,746,3.3,2024-08-20T18:15:00+00:00,PT15M
30,55,940,605,692,3.3,2024-08-20T18:30:00+00:00,PT15M
30,54,924,551,635,3.4,2024-08-20T18:45:00+00:00,PT15M
30,51,904,494,575,3.4,2024-08-20T19:00:00+00:00,PT15M
30,49,880,435,512,3.4,2024-08-20T19:15:00+00:00,PT15M
30,46,850,375,447,3.4,2024-08-20T19:30:00+00:00,PT15M
30,43,814,313,381,3.5,2024-08-20T19:45:00+00:00,PT15M
30,40,768,250,313,3.5,2024-08-20T20:00:00+00:00,PT15M
29,35,706,188,244,3.4,2024-08-20T20:15:00+00:00,PT15M
29,29,622,127,176,3.1,2024-08-20T20:30:00+00:00,PT15M
28,22,482,71,106,2.9,2024-08-20T20:45:00+00:00,PT15M
27,10,140,22,29,2.6,2024-08-20T21:00:00+00:00,PT15M
26,0,0,0,0,2.5,2024-08-20T21:15:00+00:00,PT15M
26,0,0,0,0,2.6,2024-08-20T21:30:00+00:00,PT15M
25,0,0,0,0,2.7,2024-08-20T21:45:00+00:00,PT15M
24,0,0,0,0,2.9,2024-08-20T22:00:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-20T22:15:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-20T22:30:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-20T22:45:00+00:00,PT15M
22,0,0,0,0,2.8,2024-08-20T23:00:00+00:00,PT15M
22,0,0,0,0,2.8,2024-08-20T23:15:00+00:00,PT15M
22,0,0,0,0,2.8,2024-08-20T23:30:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-20T23:45:00+00:00,PT15M
21,0,0,0,0,2.7,2024-08-21T00:00:00+00:00,PT15M
21,0,0,0,0,2.7,2024-08-21T00:15:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-21T00:30:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-21T00:45:00+00:00,PT15M
21,0,0,0,0,2.6,2024-08-21T01:00:00+00:00,PT15M
20,0,0,0,0,2.5,2024-08-21T01:15:00+00:00,PT15M
20,0,0,0,0,2.5,2024-08-21T01:30:00+00:00,PT15M
20,0,0,0,0,2.4,2024-08-21T01:45:00+00:00,PT15M
20,0,0,0,0,2.4,2024-08-21T02:00:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-21T02:15:00+00:00,PT15M
19,0,0,0,0,2.3,2024-08-21T02:30:00+00:00,PT15M
19,0,0,0,0,2.3,2024-08-21T02:45:00+00:00,PT15M
18,0,0,0,0,2.3,2024-08-21T03:00:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-21T03:15:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-21T03:30:00+00:00,PT15M
18,0,0,0,0,2.1,2024-08-21T03:45:00+00:00,PT15M
17,0,0,0,0,2,2024-08-21T04:00:00+00:00,PT15M
17,0,0,0,0,2,2024-08-21T04:15:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-21T04:30:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-21T04:45:00+00:00,PT15M
16,0,0,0,0,2.1,2024-08-21T05:00:00+00:00,PT15M
16,0,0,0,0,2.2,2024-08-21T05:15:00+00:00,PT15M
16,0,0,0,0,2.3,2024-08-21T05:30:00+00:00,PT15M
16,0,0,0,0,2.3,2024-08-21T05:45:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-21T06:00:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-21T06:15:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-21T06:30:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-21T06:45:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-21T07:00:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-21T07:15:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-21T07:30:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-21T07:45:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-21T08:00:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-21T08:15:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-21T08:30:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-21T08:45:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-21T09:00:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-21T09:15:00+00:00,PT15M
15,0,0,0,0,2.3,2024-08-21T09:30:00+00:00,PT15M
16,13,22,15,16,2.2,2024-08-21T09:45:00+00:00,PT15M
17,22,461,68,102,2,2024-08-21T10:00:00+00:00,PT15M
18,31,614,125,173,2,2024-08-21T10:15:00+00:00,PT15M
18,37,702,187,242,2.1,2024-08-21T10:30:00+00:00,PT15M
19,42,767,250,312,2.3,2024-08-21T10:45:00+00:00,PT15M
20,46,816,313,381,2.4,2024-08-21T11:00:00+00:00,PT15M
21,48,857,377,449,2.6,2024-08-21T11:15:00+00:00,PT15M
22,49,893,439,515,2.8,2024-08-21T11:30:00+00:00,PT15M
23,49,923,499,580,3.1,2024-08-21T11:45:00+00:00,PT15M
23,48,948,557,641,3.3,2024-08-21T12:00:00+00:00,PT15M
24,49,965,611,699,3.6,2024-08-21T12:15:00+00:00,PT15M
24,51,976,663,753,4,2024-08-21T12:30:00+00:00,PT15M
25,54,985,710,804,4.4,2024-08-21T12:45:00+00:00,PT15M
25,56,992,755,850,4.8,2024-08-21T13:00:00+00:00,PT15M
25,57,999,795,893,5,2024-08-21T13:15:00+00:00,PT15M
26,58,1005,832,931,4.9,2024-08-21T13:30:00+00:00,PT15M
26,59,1010,864,965,4.9,2024-08-21T13:45:00+00:00,PT15M
26,60,1014,892,994,4.8,2024-08-21T14:00:00+00:00,PT15M
27,61,1017,915,1019,4.7,2024-08-21T14:15:00+00:00,PT15M
27,62,1018,934,1038,4.7,2024-08-21T14:30:00+00:00,PT15M
28,63,1018,948,1053,4.6,2024-08-21T14:45:00+00:00,PT15M
29,65,1017,957,1062,4.5,2024-08-21T15:00:00+00:00,PT15M
29,65,1017,961,1066,4.4,2024-08-21T15:15:00+00:00,PT15M
29,65,1016,960,1066,4.4,2024-08-21T15:30:00+00:00,PT15M
29,65,1015,955,1060,4.3,2024-08-21T15:45:00+00:00,PT15M
30,65,1012,945,1049,4.2,2024-08-21T16:00:00+00:00,PT15M
30,65,1009,930,1034,4.2,2024-08-21T16:15:00+00:00,PT15M
30,65,1004,911,1013,4.1,2024-08-21T16:30:00+00:00,PT15M
30,66,998,887,988,4,2024-08-21T16:45:00+00:00,PT15M
30,66,992,858,957,4,2024-08-21T17:00:00+00:00,PT15M
30,66,984,825,923,3.9,2024-08-21T17:15:00+00:00,PT15M
30,64,977,788,884,3.9,2024-08-21T17:30:00+00:00,PT15M
30,63,968,748,841,3.8,2024-08-21T17:45:00+00:00,PT15M
30,62,957,703,794,3.8,2024-08-21T18:00:00+00:00,PT15M
31,60,945,655,743,3.7,2024-08-21T18:15:00+00:00,PT15M
30,59,930,604,689,3.7,2024-08-21T18:30:00+00:00,PT15M
30,57,913,550,632,3.7,2024-08-21T18:45:00+00:00,PT15M
30,55,893,493,572,3.7,2024-08-21T19:00:00+00:00,PT15M
30,52,868,434,509,3.7,2024-08-21T19:15:00+00:00,PT15M
30,49,838,374,444,3.7,2024-08-21T19:30:00+00:00,PT15M
30,46,801,312,378,3.6,2024-08-21T19:45:00+00:00,PT15M
30,42,753,250,310,3.6,2024-08-21T20:00:00+00:00,PT15M
29,37,692,187,242,3.4,2024-08-21T20:15:00+00:00,PT15M
29,31,610,127,174,3.1,2024-08-21T20:30:00+00:00,PT15M
28,22,474,71,105,2.8,2024-08-21T20:45:00+00:00,PT15M
28,10,140,22,29,2.5,2024-08-21T21:00:00+00:00,PT15M
27,0,0,0,0,2.3,2024-08-21T21:15:00+00:00,PT15M
26,0,0,0,0,2.4,2024-08-21T21:30:00+00:00,PT15M
25,0,0,0,0,2.5,2024-08-21T21:45:00+00:00,PT15M
25,0,0,0,0,2.6,2024-08-21T22:00:00+00:00,PT15M
24,0,0,0,0,2.6,2024-08-21T22:15:00+00:00,PT15M
24,0,0,0,0,2.6,2024-08-21T22:30:00+00:00,PT15M
23,0,0,0,0,2.5,2024-08-21T22:45:00+00:00,PT15M
23,0,0,0,0,2.5,2024-08-21T23:00:00+00:00,PT15M
